ICD10-C72;    BN d.Rückenmarks,d.Hirnnerven,d.Zentralnervensyst.;1108;987;970;869;795;770;773;710;660;663
ICD10-C73-C75;  BN der Schilddrüse und sonstiger endokriner Drüsen;23817;23125;23023;22792;22375;21944;21365;20982;19939;20111
ICD10-C73;    Bösartige Neubildung der Schilddrüse;20564;19914;19610;19745;19721;19141;18656;18071;17143;17394
ICD10-C74;    Bösartige Neubildung der Nebenniere;1592;1558;1860;1622;1532;1766;1883;2180;2012;1862
ICD10-C75;    BN sonst. endokr. Drüsen u. verwandt. Strukturen;1661;1653;1553;1425;1122;1037;826;731;784;855
ICD10-C76-C80;  BN ungenau bez., sekundärer u.n.n. bez. Lokalisat.;134188;134357;138962;138507;139060;132438;128877;127512;118999;113202
ICD10-C76;    BN sonst. u. ungenau bezeichneter Lokalisationen;1480;1549;1557;1592;1577;1741;1507;1533;1379;1286
ICD10-C77;    Sekundäre u.n.n. bezeichnete BN der Lymphknoten;14706;14785;15330;14992;14810;14092;13023;13143;12168;11849
ICD10-C78;    Sekundäre BN der Atmungs- und Verdauungsorgane;48596;48716;50086;49709;49618;46532;45095;44632;42185;40778
ICD10-C79;    Sekundäre BN an sonstigen Lokalisationen;51675;51325;53246;53337;53029;49657;47858;46504;42482;40138
ICD10-C80;    BN ohne Angabe der Lokalisation;17731;17982;18743;18877;20026;20416;21394;21700;20785;19151
ICD10-C81-C96;  BN des lymphat., blutbild. und verwandten Gewebes;139255;140932;143180;141314;145693;151039;152585;157185;152208;149656
ICD10-C81;    Lymphom (Lymphogranulomatose);9395;9781;9508;9675;9696;9765;9817;9936;9943;9234
ICD10-C82;    Follikuläres Lymphom;8068;8254;8451;8103;8221;8495;8350;8759;8323;7705
ICD10-C83;    Nicht follikuläres Lymphom;35777;36821;38256;38375;41157;43568;44684;45349;44600;43350
ICD10-C84;    Reifzellige T/NK-Zell-Lymphome;5797;5902;6022;5800;6121;6409;6358;6365;6079;5920
ICD10-C85;    Sonst. u.n.n. bez. Typen des Non-Hodgkin-Lymphoms;12169;11792;11605;10772;10354;9594;9031;9336;8264;8136
ICD10-C86;    Weitere spezifizierte T/NK-Zell-Lymphome;1320;1531;1488;1435;1575;1632;1662;1871;1803;1927
ICD10-C88;    Bösartige immunproliferative Krankheiten;2572;2585;2624;2816;2744;3061;2886;2876;2723;2699
ICD10-C90;    Plasmozytom u. bösartige Plasmazellen-Neubildungen;21575;21457;21812;22451;23071;23536;23245;25568;24161;24283
ICD10-C91;    Lymphatische Leukämie;21794;21740;21567;19994;20274;21610;22170;22184;21234;21136
ICD10-C92;    Myeloische Leukämie;16805;16774;17273;17301;18053;18845;19717;20415;20626;21123
ICD10-C93;    Monozytenleukämie;1621;1822;2036;2045;1967;2078;2005;1962;2021;1850
ICD10-C94;    Sonstige Leukämien näher bezeichneten Zelltyps;648;767;870;849;843;811;707;696;711;732
ICD10-C95;    Leukämie nicht näher bezeichneten Zelltyps;745;800;746;805;730;703;812;701;733;676
ICD10-C96;    Sonst.BN d.lymphat., blutbild. u. verwandt.Gewebes;969;906;922;893;887;932;1141;1167;987;885
ICD10-C97-C97;  BN als Primärtumoren an mehreren Lokalisationen;-;-;-;-;-;-;-;-;-;-
ICD10-C97;    BN als Primärtumoren an mehreren Lokalisationen;-;-;-;-;-;-;-;-;-;-
ICD10-D00-D48;Übrige Neubildungen;360955;361239;366034;356725;359386;359489;367500;375112;330140;332219
ICD10-D00-D09;  In-situ-Neubildungen;28378;29890;30019;29764;30300;30525;31514;32522;30081;32001
ICD10-D00;    Carcinoma in situ d.Mundhöhle,d.Ösophagus,d.Magens;673;700;791;831;882;900;875;898;811;891
ICD10-D01;    Carcinoma in situ sonst. u.n.n.bez. Verdauungsorg.;1486;1634;1733;1758;1831;2056;2338;2553;2331;2453
ICD10-D02;    Carcinoma in situ d. Mittelohres u. d.Atmungssyss.;837;863;913;1017;938;1200;1103;1176;1037;1096
ICD10-D03;    Melanoma in situ;2117;2230;2560;2485;2636;2822;2956;2877;2339;2380
ICD10-D04;    Carcinoma in situ der Haut;2528;2808;2896;3046;3138;3014;3283;3453;2915;2677
ICD10-D05;    Carcinoma in situ der Brustdrüse (Mamma);10994;11452;11084;10566;10607;10650;10821;11156;9875;10715
ICD10-D06;    Carcinoma in situ der Cervix uteri;6408;6622;6433;6048;5804;5316;5165;4973;5207;6064
ICD10-D07;    Carcinoma in situ sonst. u.n.n.bez. Genitalorgane;2068;2172;2087;2138;2204;2174;2147;2294;2091;2075
ICD10-D09;    Carcinoma in situ sonst. u.n.n.bez. Lokalisationen;1267;1409;1522;1875;2260;2393;2826;3142;3475;3650
ICD10-D10-D36;  Gutartige Neubildungen;237924;236346;240320;233053;235542;233206;239347;243567;211821;212604
ICD10-D10;    Gutartige Neubildung des Mundes und des Pharynx;3676;3891;3996;4063;4044;3844;3862;3978;3513;3474
ICD10-D11;    Gutartige Neubildung der großen Speicheldrüsen;8408;8675;8929;8843;9338;9334;9419;9603;9132;9257
ICD10-D12;    Gutart.NB d.Kolons, d.Rekt.,d.Analkanals.u.d.Anus;28333;30082;32981;33499;35800;39521;45790;48436;40229;39615
ICD10-D13;    Gutart.NB sonst.ungen.bez. Teile d.Verdauungssyst.;8268;8360;8778;8621;9025;8957;9305;9761;8852;8938
ICD10-D14;    Gutart.NB des Mittelohres und des Atmungssystems;6439;6687;6710;6761;6993;6672;6579;6691;6055;5986
ICD10-D15;    Gutart.NB sonst. u.n.n.bez. intrathorakaler Organe;1197;1221;1317;1302;1323;1246;1300;1305;1165;1180
ICD10-D16;    Gutartige NB des Knochens und des Gelenkknorpels;5523;5461;5665;5454;5578;5478;5432;5336;4648;4605
ICD10-D17;    Gutartige Neubildung des Fettgewebes;12877;13186;13505;13118;14220;13902;13962;14499;11519;11137
ICD10-D18;    Hämangiom und Lymphangiom;8886;8339;8421;8319;8236;8320;7993;8197;7244;7533
ICD10-D19;    Gutartige Neubildung des mesothelialen Gewebes;194;166;179;187;171;144;123;145;137;149
ICD10-D20;    Gutart.NB Weichteilgew.,Retroperitoneum,Peritoneum;339;347;338;352;350;322;320;303;322;308
ICD10-D21;    Sonst. gutart. NB d.Bindegew. u.a. Weichteilgewebe;2969;2910;2953;2915;3014;2980;3258;3623;3099;3075
ICD10-D22;    Melanozytennävus;2490;2520;2347;2222;2165;2063;2026;2163;1591;1615
ICD10-D23;    Sonstige gutartige Neubildungen der Haut;3250;3226;3319;3331;3276;3129;3053;3062;2430;2511
ICD10-D24;    Gutartige Neubildung der Brustdrüse (Mamma);12077;11714;11193;10104;9985;9243;8961;9258;7922;7754
ICD10-D25;    Leiomyom des Uterus;71445;67491;66334;61494;58405;55892;55955;53909;45751;45670
ICD10-D26;    Sonstige gutartige Neubildungen des Uterus;346;403;341;306;310;317;276;289;239;258
ICD10-D27;    Gutartige Neubildung des Ovars;24350;24423;24773;24064;24680;24344;24702;24943;23066;23950
ICD10-D28;    Gutart. NB sonst. u.n.n.bez. weibl. Genitalorgane;1296;1317;1310;1268;1188;1197;1071;1077;945;905
ICD10-D29;    Gutartige Neubildung der männlichen Genitalorgane;2880;2814;2965;2771;2620;2396;2421;2455;2203;2237
ICD10-D30;    Gutartige Neubildung der Harnorgane;5756;5731;5977;5955;6009;5803;5582;5880;5723;5697
ICD10-D31;    Gutart. NB des Auges und der Augenanhangsgebilde;645;732;743;805;796;744;739;691;631;671
ICD10-D32;    Gutartige Neubildung der Meningen;8898;9019;9194;9477;9615;9089;9326;9519;8771;8906
ICD10-D33;    Gutart. NB d.Gehirns u.a.Teile d.Zentralnervensys.;4018;4033;4232;4237;4342;4153;4360;4116;3955;4212
ICD10-D34;    Gutartige Neubildung der Schilddrüse;2365;2304;2314;2146;2386;2158;2024;2293;2093;2074
ICD10-D35;    Gutart. NB sonstiger u.n.n.bez. endokriner Drüsen;6674;6899;6893;6929;6941;7065;6830;7465;6501;6540
ICD10-D36;    Gutart. NB sonstiger u.n.n.bez. Lokalisationen;4325;4395;4613;4510;4732;4893;4678;4570;4085;4347
ICD10-D37-D48;  Neubildungen unsicheren o. unbekannten Verhaltens;94653;95003;95695;93908;93544;95758;96639;99023;88238;87614
ICD10-D37;    NB unsich. Verh.d. Mundhöhle u.d. Verdauungsorgane;18494;19737;20807;20972;21105;21720;22554;23623;20809;21092
ICD10-D38;    NB unbek.Verh.: Mittelohr,Atmg.,intrathorakal.Org.;20223;20684;21431;21007;21304;22529;22854;23485;20837;21299
ICD10-D39;    NB unsich. Verhaltens der weibliche Genitalorgane;4862;4776;4676;4437;4078;4155;4303;4270;3788;3595
ICD10-D40;    NB unsich. Verhaltens der männlichen Genitalorgane;2970;2452;2082;1923;1836;1931;1969;1974;1695;1671
ICD10-D41;    NB unsich. Verhaltens der Harnorgane;8959;8454;7778;7528;7703;7849;8149;8021;6939;6889
ICD10-D42;    NB unsich. Verhaltens der Meningen;239;268;249;253;247;309;300;316;310;343
ICD10-D43;    NB unsich. Verh.d Gehirns u.d.Zentralnervensystems;5814;5744;5893;5830;5665;5937;5768;6011;5720;5801
ICD10-D44;    NB unsich. Verhaltens der endokrinen Drüsen;2841;2809;2725;2507;2254;2259;2130;2180;1861;1762
ICD10-D45;    Polycythaemia vera;557;573;620;568;606;530;494;535;445;433
ICD10-D46;    Myelodysplastische Syndrome;11892;11743;11456;11694;10808;10298;10519;10747;10093;9450
ICD10-D47;    Sonst.NB unbek.Verh.: lymph.,blutb.,verwandt.Gew.;5317;5421;5583;5476;6012;5794;5701;5764;5082;5033
ICD10-D48;    NB unsicheren oder unbekannten Verhaltens;12485;12342;12395;11713;11926;12447;11898;12097;10659;10246
ICD10-D50-D90;Krankheiten des Blutes;131465;133474;138523;135304;133429;129987;129607;130029;113687;112429
ICD10-D50-D53;  Alimentäre Anämien;43565;45772;49211;48638;50308;51135;51876;53063;47324;48051
ICD10-D50;    Eisenmangelanämie;37139;39542;42820;42344;43812;44673;45589;47535;42111;42984
ICD10-D51;    Vitamin-B12-Mangelanämie;3765;3678;3761;3739;3626;3308;3080;2618;2365;2297
ICD10-D52;    Folsäure-Mangelanämie;1240;1149;1342;1290;1704;2212;2227;2076;1970;1965
ICD10-D53;    Sonstige alimentäre Anämien;1421;1403;1288;1265;1166;942;980;834;878;805
ICD10-D55-D59;  Hämolytische Anämien;6077;5885;6184;6637;6874;6747;6555;6497;5414;5329
ICD10-D55;    Anämie durch Enzymdefekte;85;96;78;132;118;131;122;115;118;115
ICD10-D56;    Thalassämie;1291;1178;1181;1506;1524;1335;1166;1140;933;813
ICD10-D57;    Sichelzellenkrankheiten;1090;1140;1246;1348;1565;1520;1532;1620;1279;1415
ICD10-D58;    Sonstige hereditäre hämolytische Anämien;492;452;494;412;481;575;645;557;522;498
ICD10-D59;    Erworbene hämolytische Anämien;3119;3019;3185;3239;3186;3186;3090;3065;2562;2488
ICD10-D60-D64;  Aplastische und sonstige Anämien;35636;35896;36917;34914;34642;32525;32531;33499;30166;29124
ICD10-D60;    Erworbene isolierte aplastische Anämie;221;220;187;141;133;133;168;196;178;148
ICD10-D61;    Sonstige aplastische Anämien;9091;9029;9190;8802;9360;8354;8042;8050;7295;7125
ICD10-D62;    Akute Blutungsanämie;6714;6554;6605;6143;5821;5394;5186;4910;4335;3884
ICD10-D63;    Anämie bei chronischen, ao. klass. Krankheiten;-;-;-;-;-;-;-;-;-;-
ICD10-D64;    Sonstige Anämien;19610;20093;20935;19828;19328;18644;19135;20343;18358;17967
ICD10-D65-D69;  Koagulopathien,Purpura u.sonst.hämorrhag.Diathesen;24555;24335;24052;23299;18784;17645;17020;15652;12018;11824
ICD10-D65;    Disseminierte intravasale Gerinnung;78;50;51;45;57;44;44;49;33;42
ICD10-D66;    Hereditärer Faktor-VIII-Mangel;309;278;320;319;341;311;256;236;173;160
ICD10-D67;    Hereditärer Faktor-IX-Mangel;47;49;58;55;53;57;54;34;32;27
ICD10-D68;    Sonstige Koagulopathien;12134;12009;11732;10816;6296;5358;4983;4118;3183;2859
ICD10-D69;    Purpura und sonstige hämorrhagische Diathesen;11987;11949;11891;12064;12037;11875;11683;11215;8597;8736
ICD10-D70-D77;  Sonstige Kh. des Blutes und der blutbilden Organe;10831;10642;10547;9810;10164;9560;9124;9105;7668;7039
ICD10-D70;    Agranulozytose;8063;7900;7586;6983;7248;6665;6258;6139;5023;4431
ICD10-D71;    Funktionelle Störungen der neutrophilen Granulozyt;61;76;78;70;116;87;81;118;84;68
ICD10-D72;    Sonstige Krankheiten der Leukozyten;717;701;796;720;733;668;634;704;538;509
ICD10-D73;    Krankheiten der Milz;1213;1206;1170;1217;1114;1174;1244;1214;1130;1113
ICD10-D74;    Methämoglobinämie;18;16;28;21;28;39;37;20;30;32
ICD10-D75;    Sonstige Kh. des Blutes und der blutbilden Organe;384;363;395;328;425;467;384;374;346;322
ICD10-D76;    Kh. mit Beteil. des lymphoretikulären Gewebes u.Ä.;375;380;494;471;500;460;486;536;517;564
ICD10-D77;    Sonst.Kh.d.Blutes u.d.blutbild.Org.b.ao.klass.Kh.;-;-;-;-;-;-;-;-;-;-
ICD10-D80-D90;  Best. Störungen mit Beteiligung des Immunsystems;10801;10944;11612;12006;12657;12375;12501;12213;11097;11062
ICD10-D80;    Immundefekt mit vorherrschendem Antikörpermangel;560;525;553;571;569;638;633;559;399;354
ICD10-D81;    Kombinierte Immundefekte;107;157;184;157;194;161;145;158;117;115
ICD10-D82;    Immundefekt i. Verbind. m. and. Schweren Defekten;138;109;105;110;118;105;102;110;115;112
ICD10-D83;    Variabler Immundefekt common variable immunodeficy;212;206;203;192;192;205;176;215;174;166
ICD10-D84;    Sonstige Immundefekte;424;410;480;487;541;559;568;473;331;293
ICD10-D86;    Sarkoidose;8550;8688;9325;9750;10253;9868;10070;9937;9377;9497
ICD10-D89;    Sonst.Störungen m.Beteil.d.Immunsystems, ao.n.kl.;475;467;433;449;488;611;577;554;436;385
ICD10-D90;    Immunkompromittierung nach Bestrahl.,Chemotherap.;335;382;329;290;302;228;230;207;148;140
ICD10-E00-E90;Endokrine, Ernährungs- und Stoffwechselkrankheiten;497895;504858;510610;520004;524046;526039;539143;528204;449680;452605
ICD10-E00-E07;  Krankheiten der Schilddrüse;109474;101093;98166;93432;91960;86289;77813;77251;65613;63609
ICD10-E00;    Angeborenes Jodmangelsyndrom;3;-;-;2;1;-;1;1;-;-
ICD10-E01;    Jodmangelbed. Schilddrüsenkh. u.verwandte Zustände;891;851;761;719;510;516;377;433;322;290
ICD10-E02;    Subklinische Jodmangel-Hypothyreose;4;1;4;5;5;1;4;4;3;-
ICD10-E03;    Sonstige Hypothyreose;1494;1524;1652;1525;1609;1478;1408;1458;1182;1208
ICD10-E04;    Sonstige nichttoxische Struma;64534;58384;56752;53951;53233;50142;44720;44724;37614;36962
ICD10-E05;    Hyperthyreose (Thyreotoxikose);39937;37556;36187;34472;33641;31476;28726;27898;24427;23177
ICD10-E06;    Thyreoiditis;2489;2631;2688;2644;2869;2594;2505;2570;1991;1922
ICD10-E07;    Sonstige Krankheiten der Schilddrüse;122;146;122;114;92;82;72;163;74;50
ICD10-E10-E14;  Diabetes mellitus;214220;213903;212613;209930;207485;205276;203206;200214;167640;165112
ICD10-E10;    Primär insulinabhängiger Diabetes mellitus (Typ-I);38359;39150;39663;40137;40703;41232;42258;42089;34915;35919
ICD10-E11;    Nicht primär insulinabh.Diabetes mellitus (Typ-II);170490;169089;167287;164873;161139;158529;155471;152730;127940;124461
ICD10-E12;    Diabetes mellitus i.Verb.m. Fehl-o.Mangelernährung;47;37;19;18;23;26;30;26;22;14
ICD10-E13;    Sonstiger näher bezeichneter Diabetes mellitus;4106;4744;4958;4284;5023;4959;4876;4816;4317;4287
ICD10-E14;    Nicht näher bezeichneter Diabetes mellitus;1218;883;686;618;597;530;571;553;446;431
ICD10-E15-E16;  Blutglukoseregulationsstörung;3319;3138;3152;3086;3036;2967;2759;2844;2472;2497
ICD10-E15;    Hypoglykämisches Koma, nichtdiabetisch;321;263;219;207;234;192;154;142;139;151
ICD10-E16;    Sonst. Störungen d. inneren Sekretion des Pankreas;2998;2875;2933;2879;2802;2775;2605;2702;2333;2346
ICD10-E20-E35;  Krankheiten sonstiger endokriner Drüsen;12914;12929;13481;14022;14255;14606;14701;15256;13303;13807
ICD10-E20;    Hypoparathyreoidismus;159;177;168;160;168;143;130;128;103;107
ICD10-E21;    Hyperparathyreoidismus u.sonst.Kh.d.Nebenschilddr.;4242;4131;4159;4243;4419;4705;4472;4713;4219;4438
ICD10-E22;    Überfunktion der Hypophyse;1364;1513;1761;1969;1910;1976;2227;2202;2309;2372
ICD10-E23;    Unterfunktion und andere Störungen der Hypophyse;2023;1938;1951;1944;1975;1997;1994;1903;1543;1572
ICD10-E24;    Cushing-Syndrom;595;632;656;658;641;558;632;678;524;479
ICD10-E25;    Adrenogenitale Störungen;190;168;172;197;229;225;196;176;137;133
ICD10-E26;    Hyperaldosteronismus;781;788;1067;1094;1059;1048;1172;1358;1229;1292
ICD10-E27;    Sonstige Krankheiten der Nebenniere;1386;1500;1639;1790;1898;2054;2029;2253;1773;2032
ICD10-E28;    Ovarielle Dysfunktion;405;363;344;388;410;389;351;343;259;243
ICD10-E29;    Testikuläre Dysfunktion;28;22;33;28;29;16;32;22;22;11
ICD10-E30;    Pubertätsstörungen, ao. nicht klassifiziert;218;205;178;168;144;132;161;148;147;156
ICD10-E31;    Polyglanduläre Dysfunktion;89;76;93;89;97;71;81;93;70;41
ICD10-E32;    Krankheiten des Thymus;71;78;90;99;116;131;146;163;201;214
ICD10-E34;    Sonstige endokrine Störungen;1363;1338;1170;1195;1160;1161;1078;1076;767;717
ICD10-E35;    Störungen der endokrinen Drüsen bei ao. klass. Kh.;-;-;-;-;-;-;-;-;-;-
ICD10-E40-E46;  Mangelernährung;2400;2485;2665;2564;2620;2307;2027;1866;1532;1397
ICD10-E40;    Kwashiorkor;6;4;5;4;1;2;5;2;4;3
ICD10-E41;    Alimentärer Marasmus;723;635;569;537;526;500;419;331;257;215
ICD10-E42;    Kwashiorkor-Marasmus;14;14;17;20;21;14;7;8;8;5
ICD10-E43;    N.n.bez. erhebl. Energie- u. Eiweißmangelernährung;422;587;712;728;773;608;558;533;470;405
ICD10-E44;    Energie-u.Eiweißmangelernähr.mäßigen u.leicht.Grd.;460;556;681;559;578;429;376;355;234;216
ICD10-E45;    Entwicklungsverzög.d.Energie-u.Eiweißmangelernähr.;213;170;153;145;153;203;179;198;142;153
ICD10-E46;    N.n.bez. Energie- und Eiweißmangelernährung;562;519;528;571;568;551;483;439;417;400
ICD10-E50-E64;  Sonstige alimentäre Mangelzustände;2907;2902;3132;3161;3659;3531;3501;3295;2713;3048
ICD10-E50;    Vitamin-A-Mangel;4;6;9;9;7;1;3;8;7;5
ICD10-E51;    Thiaminmangel (Vitamin-B1-Mangel);944;941;1028;1073;1261;1161;1232;1171;1167;1288
ICD10-E52;    Niazinmangel (Pellagra);3;1;1;2;3;-;1;2;1;-
ICD10-E53;    Mangel an sonst. Vitaminen d. Vitamin-B-Komplexes;1444;1455;1567;1601;1828;1762;1629;1445;1031;1069
ICD10-E54;    Askorbinsäuremangel;1;3;-;12;4;5;3;6;8;8
ICD10-E55;    Vitamin-D-Mangel;119;142;137;118;156;171;149;155;120;219
ICD10-E56;    Sonstige Vitaminmangelzustände;19;11;21;26;15;12;15;18;11;20
ICD10-E58;    Alimentärer Kalziummangel;38;42;37;35;59;41;38;36;30;35
ICD10-E59;    Alimentärer Selenmangel;-;-;-;-;-;-;-;-;-;-
ICD10-E60;    Alimentärer Zinkmangel;6;1;3;3;5;4;2;1;2;3
ICD10-E61;    Mangel an sonstigen Spurenelementen;220;207;245;201;267;324;348;371;289;309
ICD10-E63;    Sonstige alimentäre Mangelzustände;105;91;84;80;54;50;81;82;47;70
ICD10-E64;    Folgen v. Mangelernährung o.sonst.alim.Mangelzust.;4;2;-;1;-;-;-;-;-;22
ICD10-E65-E68;  Adipositas und sonstige Überernährung;15674;18304;20055;22342;23503;25371;27330;30905;28092;32788
ICD10-E65;    Lokalisierte Adipositas;2826;3723;4328;4999;4325;3475;3254;4130;3222;3094
ICD10-E66;    Adipositas;12838;14569;15695;17317;19148;21859;24038;26728;24826;29620
ICD10-E67;    Sonstige Überernährung;10;11;32;24;29;36;38;47;44;74
ICD10-E68;    Folgen der Überernährung;-;1;-;2;1;1;-;-;-;-
ICD10-E70-E90;  Stoffwechselstörungen;136987;150104;157346;171467;177528;185692;207806;196573;168315;170347
ICD10-E70;    Störungen d.Stoffwechsels aromatischer Aminosäuren;198;182;152;160;226;214;178;168;153;116
ICD10-E71;    Störungen d. Stoffwechsels verzweigter Aminosäuren;546;551;522;562;648;591;601;518;441;491
ICD10-E72;    Sonstige Störungen des Aminosäurestoffwechsels;370;308;313;355;391;333;343;389;315;362
ICD10-E73;    Laktoseintoleranz;2589;2338;2502;2049;2000;1779;1636;1542;817;679
ICD10-E74;    Sonstige Störungen des Kohlenhydratstoffwechsels;2278;2015;2458;2277;1997;1885;1923;1684;1156;880
ICD10-E75;    Stör.d.Sphingolipidstoffwechsels u.d.Lipidspeich.;475;475;731;552;576;695;890;1230;1388;1450
ICD10-E76;    Störungen des Glykosaminoglykan-Stoffwechsels;211;161;184;226;271;400;422;459;400;432
ICD10-E77;    Störungen des Glykoproteinstoffwechsels;35;53;53;45;58;62;76;106;96;93
ICD10-E78;    Stör.d.Lipoproteinstoffwechs.u.sonst.Lipididämien;504;618;804;658;700;687;739;754;662;637
ICD10-E79;    Störungen des Purin- und Pyrimidinstoffwechsels;119;149;112;86;71;77;72;73;59;57
ICD10-E80;    Störungen des Porphyrin- und Bilirubinstoffwechsel;855;787;884;812;801;718;759;663;555;480
ICD10-E83;    Störungen des Mineralstoffwechsels;2885;2876;3022;3002;3413;3438;3447;3442;3017;3048
ICD10-E84;    Zystische Fibrose;5083;5198;5165;5053;5001;4927;4890;4720;3853;2818
ICD10-E85;    Amyloidose;1668;1807;1854;2105;2194;2334;2732;2821;2499;2654
ICD10-E86;    Volumenmangel;90890;100764;104913;116925;120107;125698;141590;131153;107764;107545
ICD10-E87;    Sonst. Störungen d.Wasser- u. Elektrolythaushalte;25540;28823;30475;33379;35682;37348;41912;40988;38370;40362
ICD10-E88;    Sonstige Stoffwechselstörungen;1960;2295;2462;2516;2615;3881;4945;5273;6234;7755
ICD10-E89;    Endokrine u.Stoffwechselstör. nach med.Maßnahmen;781;704;740;705;777;625;651;590;536;488
ICD10-E90;    Ernährungs- u. Stoffwechselstör. bei ao.klass.Kh.;-;-;-;-;-;-;-;-;-;-
ICD10-F00-F99;Psychische und Verhaltensstörungen;1219754;1222006;1238830;1230330;1222241;1206757;1178518;1163212;1018420;1023355
ICD10-F00-F09;  Organische, einschl. symptomat. psych. Störungen;98799;99965;100454;102264;100107;99114;98147;96010;85020;83705
ICD10-F00;    Demenz bei Alzheimer-Krankheit;-;-;-;-;-;-;-;-;-;-
ICD10-F01;    Vaskuläre Demenz;13065;12014;12328;11496;10904;10350;10000;9576;7922;7309
ICD10-F02;    Demenz bei anderenorts klassifizierten Krankheiten;-;-;-;-;-;-;-;-;-;-
ICD10-F03;    Nicht näher bezeichnete Demenz;11042;10216;9878;9523;9156;9045;9623;9861;8878;9197
ICD10-F04;    Organisches amnestisch.Synd.,n.d. Alkoh.o.a.Subst.;270;231;236;191;197;141;130;157;163;131
ICD10-F05;    Delir, nicht d.Alkohol o.a. psychotrope Substanzen;37813;39955;41918;46094;46165;46652;46262;45123;41705;41989
